index,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_10,MA_20,MA_50,Volume_MA_10,Volume_Ratio,Price_to_MA20_Ratio,High_Low_Range,High_Low_Pct
2021-04-26 15:58:19.138593,126.39772603555751,127.72491062029496,123.51831033907587,126.50712057583675,54874739,0,0,4.361140303772992,123.86283991528732,122.25064929716525,130.6528880192829,49041374.2,1.118947825079502,1.0348175760467735,4.206600281219096,3.3251885443850417
2021-04-27 15:58:19.138593,127.56938565427939,128.19397237997265,123.14681266047279,126.48684264834141,30710632,0,0,-0.016029079946677793,124.16043951818244,122.63587037483057,130.20830450436122,47693633.3,0.6439147088422806,1.0314016793107965,5.047159719499859,3.9902646107879916
2021-04-28 15:58:19.138593,129.71777626850886,131.3514317606129,125.19056600603241,130.61372183988212,47730519,0,0,3.2626944472115893,124.960271941829,123.02379237530185,129.8120748212246,49583852.7,0.962622232862514,1.0616948097440053,6.160865754580499,4.716859505874148
2021-04-29 15:58:19.138593,131.23542292928238,133.7519877435116,132.1394304328876,132.30281651709413,50253569,0,0,1.2931984889632542,125.78175955679362,123.42009336821275,129.5246135110306,46665934.6,1.076879086013205,1.071971450567458,1.6125573106239983,1.2188382326808958
2021-04-30 15:58:19.138593,130.98315097632306,130.98440784057397,128.41061551616798,130.02669390703244,41452647,0,0,-1.7203886281344616,125.98152813052889,124.01115423959243,129.30769476539825,48118457.7,0.8614708155951557,1.0485080532015518,2.5737923244059857,1.9794337970680211
2021-05-03 15:58:19.138593,131.56939996813918,133.91879992058728,130.28204478069222,131.7072471945908,51938643,0,0,1.2924679056747657,126.50681451208905,124.61655179882978,128.9918472479496,47418358.7,1.0953277258835195,1.0569001091220018,3.636755139895058,2.761241478627168
2021-05-04 15:58:19.138593,137.74053859642342,139.1674706883131,136.05638065932035,138.20287748507153,70330593,0,0,4.931870059423349,127.72672474403979,125.6035823292779,128.81995994958828,47878022.2,1.4689535985051612,1.1003099985059643,3.1110900289927486,2.2511036568893465
2021-05-05 15:58:19.138593,139.05005882073647,139.2583848325119,137.70582639782123,138.33080456036848,43831594,0,0,0.09256469736729223,129.34636836096652,126.70446096253679,128.6387877064665,45750165.8,0.9580641563489154,1.091759544293151,1.552558434690667,1.1223519154861274
2021-05-06 15:58:19.138593,144.82912354487112,147.78488080860149,141.02214864625302,145.26900939252258,25119641,0,0,5.015661445911879,132.0667657591068,128.0326870022936,128.7140659707245,43848368.2,0.5728751611787459,1.1346243900194033,6.76273216234847,4.655316499113243
2021-05-07 15:58:19.138593,135.78646333938326,136.3543694055099,134.25466932687556,134.55794278656745,59308102,0,0,-7.373263334517133,133.40050769073076,128.6266592092615,128.61539320110788,47555067.9,1.2471457747618946,1.0461123970238269,2.0997000786343563,1.560443059065528
2021-05-10 15:58:19.138593,138.66152343662287,140.0119367665027,137.24069664263732,138.19310004780795,54650021,0,0,2.701555319559623,134.5691056379279,129.21597277660763,128.57452058909658,47532596.1,1.1497377691095647,1.0694738202893868,2.7712401238653968,2.0053389951500367
2021-05-11 15:58:19.138593,138.4931487965096,140.87164816700684,138.09778272032398,138.83183698189603,33224541,0,0,0.4622060970244757,135.80360507128336,129.9820222947329,128.63619218461125,47783987.0,0.6953070073453687,1.068084913058948,2.773865446682862,1.9980038491060088
2021-05-12 15:58:19.138593,139.354626735123,138.60589311024694,136.5226324117046,137.86751314289472,62857257,0,0,-0.6945984868924948,136.5289842015846,130.7446280717068,128.6423070242821,49296660.8,1.2750814351303892,1.0544793707874665,2.0832606985423467,1.5110598944242375
2021-05-13 15:58:19.138593,138.10480143076853,140.95791250441943,136.09863387395507,138.52433270837125,65807748,0,0,0.4764135875837239,137.15113582071234,131.46644768875296,128.70527961294246,50852078.7,1.2941014346381083,1.0536858274008274,4.85927863046436,3.5078881344942983
2021-05-14 15:58:19.138593,131.25244635652717,132.87581844580274,129.37445787037802,130.76723754755477,75157824,0,0,-5.599806914173788,137.22519018476456,131.60335915764674,128.63132666135982,54222596.4,1.386097844624792,0.9936466544969389,3.5013605754247124,2.6775518402699365
2021-05-17 15:58:19.138593,130.3631630798498,130.19008709840767,128.8296444624648,130.16837094171754,62021153,0,0,-0.4579637966424466,137.07130255947723,131.78905853578314,128.58821823807855,55230847.4,1.1229440778053317,0.9877024116260338,1.36044263594286,1.0451407097596648
2021-05-18 15:58:19.138593,132.69188241021024,132.83037235827337,130.41289437123808,131.83381480982572,38699008,0,0,1.2794535692959297,136.43439629195262,132.0805605179962,128.4215947166832,52067688.9,0.7432442041805316,0.9981318544742483,2.4174779870352836,1.8337313461819862
2021-05-19 15:58:19.138593,139.16443321994194,139.41290175282415,137.14774084734722,138.08631657272653,69318354,0,0,4.742714736670739,136.40994749318844,132.87815792707747,128.37554616583847,54616364.9,1.2691865181236184,1.0391949943233505,2.2651609054769324,1.6403949078357305
2021-05-20 15:58:19.138593,136.2499236846913,137.40718315557044,132.6270998773367,136.2281243586967,32750721,0,0,-1.3456744014539335,135.50585898980586,133.78631237445632,128.3745838850888,55379472.9,0.5913873730640005,1.0182515829975638,4.780083278233747,3.5088813714027984
2021-05-21 15:58:19.138593,132.72799115457536,135.00698004997247,131.4170904637068,133.22988001691948,76085716,0,0,-2.2008996717026386,135.3730527128411,134.38678020178594,128.23997121164032,57057234.3,1.333498143284523,0.9913912649508431,3.589889586265656,2.6945078580043447
2021-05-24 15:58:19.138593,131.8046057138678,134.69946909685214,131.32266017104092,131.50216904139225,71870867,0,0,-1.2967894103843802,134.7039596121995,134.6365326250637,128.16606903792538,58779318.9,1.222723712097998,0.9767198135412472,3.3768089258112184,2.5678731768662444
2021-05-25 15:58:19.138593,134.97520279223127,138.25355444843166,134.12205061239618,135.43413175563037,32390870,0,0,2.990036394761275,134.36418908957293,135.08389708042813,128.14836292481033,58695951.8,0.551841634843376,1.0025927196562423,4.131503836035478,3.0505632387337394
2021-05-26 15:58:19.138593,138.42996710545407,137.47818788075716,135.65509548776956,137.0502905689474,58144148,0,0,1.1933172180208729,134.28246683217822,135.40572551688143,128.313497484761,58224640.9,0.9986175457889342,1.012145461691433,1.8230923929876042,1.3302360654758636
2021-05-27 15:58:19.138593,135.2517126561784,137.35182321526167,133.1690434951127,135.1594424600522,49159511,0,0,-1.3796746442824581,133.9459778073463,135.5485568140293,128.5364787857,56559817.2,0.8691596513858605,0.9971293360613868,4.182779720148972,3.0947003361494603
2021-05-28 15:58:19.138593,137.2803083334141,140.73454198135107,137.02697858309318,137.531524482806,64432707,0,0,1.755025013109912,134.62240650087142,135.92379834281797,128.7872158963514,55487305.5,1.1612152801328586,1.0118281431183458,3.7075633982578893,2.695791682816258
2021-05-31 15:58:19.138593,138.33640854084163,140.1254775614239,136.00771843540124,138.20878633617272,36646014,0,0,0.4924411736971557,135.42644804031696,136.24887529989707,128.99038068054114,52949791.6,0.6920898627295069,1.0143847868979594,4.117759126022662,2.979375794536545
2021-06-01 15:58:19.138593,141.60852975072433,145.54990691844782,140.13888973273964,142.56882078344748,66233995,0,0,3.154672407490522,136.4999486376791,136.46717246481586,129.26239239595006,55703290.3,1.1890499581494203,1.0447114731581675,5.411017185708175,3.7953720567887346
2021-06-02 15:58:19.138593,139.19743683664635,144.09044156685744,139.35926270038124,139.8769689702253,63238165,0,0,-1.8881069496330616,136.67901387742899,136.5444806853087,129.48435453519087,55095271.4,1.1477965965696286,1.0244058805466982,4.731178866476199,3.382385893336947
2021-06-03 15:58:19.138593,139.61903119501835,141.59465389834327,138.07582339769039,138.786027804991,36862611,0,0,-0.7799290857285701,136.93480422205843,136.22033160593213,129.70254862046818,55506460.4,0.6641138839398955,1.0188348990845295,3.518830500652882,2.5354357036554216
2021-06-04 15:58:19.138593,136.9862090745387,139.1546389905768,135.19281350244523,137.4376190027304,68770129,0,0,-0.9715738850565314,137.3555781206395,136.36431541674028,129.99983819625527,54774901.7,1.2555043800288554,1.0078708537692578,3.9618254881315806,2.8826354217129397
2021-06-07 15:58:19.138593,131.10734072715545,134.492610797714,130.44944137505672,131.79724062061996,69145472,0,0,-4.103955251144442,137.3850852785623,136.0445224453809,130.23188982460405,54502362.2,1.2686692687973071,0.9687802070350452,4.043169422657286,3.0677193267616283
2021-06-08 15:58:19.138593,133.59702117875926,134.76494731999742,132.69913424156206,133.2395044447311,42840605,0,0,1.0943050228666928,137.16562254747234,135.76490581852264,130.52103149159797,55547335.7,0.7712450014051708,0.9813987174478856,2.0658130784353546,1.5504508869531797
2021-06-09 15:58:19.138593,135.35364805644554,135.9336526943019,134.53573778854695,134.555930427732,78064253,0,0,0.9880147697089114,136.9161865333508,135.5993266827645,130.75504446354347,57539346.2,1.3567108101760113,0.9923052991444895,1.3979149057549591,1.0389099174679326
2021-06-10 15:58:19.138593,135.33073574377673,135.72058780089043,133.22962387183605,134.84599586798066,28061792,0,0,0.21557239381913007,136.88484187414366,135.41540984074499,130.96442844772557,55429574.3,0.5062602835107828,0.9957950577897008,2.4909639290543737,1.8472657738336715
2021-06-11 15:58:19.138593,134.83659258381851,137.6076926914342,132.9328013219749,134.16840195245348,44653591,0,0,-0.5024946504088801,136.5485296211084,135.5854680609899,131.28368695718584,53451662.7,0.8354013466451062,0.9895485399076913,4.674891369459317,3.484346016967544
2021-06-14 15:58:19.138593,128.3605969551286,129.08210652462506,128.3058643898413,128.84815521030058,66503181,0,0,-3.9653500114269047,135.6124665085212,135.51945727441904,131.46866414119498,56437379.4,1.1783534548735621,0.9507723673168977,0.7762421347837574,0.6024472244222724
2021-06-15 15:58:19.138593,126.5807971484349,130.7155522334349,126.82523981457614,127.48710981144491,79854115,0,0,-1.0563173346441967,134.10429541132095,135.30212202450002,131.6491609999017,57799391.4,1.3815736302026185,0.9422402834772983,3.8903124188587554,3.051533935166134
2021-06-16 15:58:19.138593,127.38480396837315,128.33205676496226,124.2911313991715,126.43569316359898,71424708,0,0,-0.8247238873020035,132.7601678306583,134.71959085404364,131.85161022526987,58618045.7,1.2184764460682114,0.938510073865801,4.040925365790756,3.196032120899657
2021-06-17 15:58:19.138593,123.47649379057692,124.16987863684956,123.07953391110027,123.67603260192003,64641994,0,0,-2.182659415730137,131.2491683103512,134.09198626620483,131.95104110536056,61395984.0,1.0528700704593317,0.922322325484786,1.09034472574929,0.8816136019327344
2021-06-18 15:58:19.138593,123.1707966523639,125.0121270265295,122.2008514137593,123.32546714701498,23235863,0,0,-0.28345464155810074,129.83795312477966,133.5967656227096,131.96398047535666,56842557.4,0.4087758197874468,0.9231171620973088,2.8112756127702028,2.2795580489623535
2021-06-21 15:58:19.138593,125.91001401948223,126.45527179347431,121.11442904129115,125.07936561609478,30783675,0,0,1.4221705456740619,129.16616562432714,133.2756254514447,131.93743121366083,53006377.7,0.580754172153137,0.9385014340950437,5.340842752183164,4.269963095732173
2021-06-22 15:58:19.138593,132.99497261134917,134.78196767738774,132.06420563276336,132.62611947294315,48817246,0,0,6.0335722200667075,129.10482712714835,133.13522483731035,132.1197366707319,53604041.8,0.9107008419652416,0.9961760280572679,2.7177620446243793,2.0491906537149536
2021-06-23 15:58:19.138593,133.8939698631124,136.1079314286873,132.45148874225873,133.58946085469927,57937462,0,0,0.7263587184669573,129.00818016984508,132.96218335159796,132.33921793575755,51591362.7,1.1230070106289323,1.004717713618184,3.656442686428562,2.7370742145636404
2021-06-24 15:58:19.138593,136.35540165488027,135.44505205237982,132.48918383518318,134.8951599666621,78934479,0,0,0.9773967973289555,129.01309657971325,132.94896922692845,132.55536232774182,56678631.4,1.3926673430579695,1.0146386297769012,2.955868217196638,2.191233709146532
2021-06-25 15:58:19.138593,134.42974595796755,136.37893994181962,134.43028834798287,134.86368214836088,57723927,0,0,-0.023335024258097636,129.08262459930395,132.8155771102062,132.69205580731546,57985665.0,0.9954861602432257,1.0154206688907825,1.9486515938367575,1.4449046346614534
2021-06-28 15:58:19.138593,128.16645421784835,131.3433648304645,126.70485419026609,127.57461000541169,52353996,0,0,-5.404770229342127,128.95527007881506,132.28386829366815,132.71446033984387,56570746.5,0.9254605823524001,0.9644003584941893,4.638510640198419,3.6359199060076723
2021-06-29 15:58:19.138593,127.7647878692998,128.35967861219422,127.44885149361255,127.72837689977435,33748887,0,0,0.12053095389132906,128.97939678764803,131.54184609948447,132.7489523745281,51960223.7,0.6495138896024422,0.9710094596298579,0.9108271185816648,0.7130969176069393
2021-06-30 15:58:19.138593,128.38774213052187,128.2910822807493,127.26650224469567,128.21555359189705,56167193,0,0,0.3814161770058222,129.15738283047781,130.95877533056807,132.87057607854402,50434472.2,1.113666715441507,0.979052784116631,1.0245800360536208,0.7991074462890843
2021-07-01 15:58:19.138593,139.38270326422867,141.75834701255448,134.73112921295302,138.32557191801794,72327105,0,0,7.885173087736708,130.62233676208763,130.9357525362194,133.27578680868197,51202983.3,1.4125564632871694,1.0564385146047437,7.027217799601459,5.080201514558937
2021-07-02 15:58:19.138593,138.1548634591666,141.8875439062646,135.32152979068633,137.80495204894544,71344719,0,0,-0.3763728295886337,132.07028525228066,130.95411918853017,133.60747538025433,56013868.9,1.2736973967531102,1.0523147565182913,6.56601411557827,4.76471564914892
2021-07-05 15:58:19.138593,139.71066137248243,140.73414803341413,136.7409011331628,139.3356422230797,67366565,0,0,1.110765724580487,133.49591291297915,131.33103926865317,133.8640458131992,59672157.9,1.128944676559116,1.0609498181008998,3.9932469002513358,2.8659191837348064
2021-07-06 15:58:19.138593,140.2171890816367,142.27465296322114,138.8887710735752,139.4692799512515,23275072,0,0,0.0959106557659073,134.18022896080998,131.64252804397918,134.1236945592574,57117940.5,0.4074914430782041,1.0594545852587818,3.3858818896459297,2.42769009120101
2021-07-07 15:58:19.138593,134.68754170242994,138.09320551403133,134.72980650364696,134.93376392969813,30074698,0,0,-3.251982101821038,134.31465926830987,131.6614197190775,134.2100954010537,54331664.1,0.5535390549541441,1.0248542376164769,3.36339901038437,2.49262965208377
2021-07-08 15:58:19.138593,139.33259272371185,140.2800178547796,137.3464691687287,139.91970255890502,41595058,0,0,3.695100828732989,134.81711352753416,131.9151050536237,134.36243312188992,50597722.0,0.8220737289319072,1.0606799160871487,2.933548686050898,2.0965944269470547
2021-07-09 15:58:19.138593,142.64926952366088,144.1364524433213,143.12504446914357,143.39838930141048,28676514,0,0,2.4862022137596806,135.67058424283914,132.37660442107153,134.6298670297775,47692980.7,0.6012732603227711,1.0832608218690984,1.0114079741777289,0.7053133435493759
2021-07-12 15:58:19.138593,145.68943815746655,150.41846843453024,144.25703210704967,147.13604784352586,73659434,0,0,2.6064857215788884,137.62672802665057,133.29099905273281,134.93844304275618,49823524.5,1.4784067313423401,1.1038708456623965,6.161436327480573,4.187577699540393
2021-07-13 15:58:19.138593,144.93778421008702,147.31483533753646,141.28658314437735,143.46283766167994,25932572,0,0,-2.4964719629769094,139.20017410284112,134.08978544524456,135.04364224628836,49041893.0,0.5287840744646622,1.0699013141479212,6.028252193159119,4.201960794456886
2021-07-14 15:58:19.138593,149.10168884360291,152.27190881910454,148.76152677542194,149.92870183422949,48482724,0,0,4.506995872894715,141.37148892707435,135.26443587877608,135.2756001917656,48273446.1,1.0043352591726407,1.1084118368600266,3.510382043682597,2.3413675972222414
2021-07-15 15:58:19.138593,143.8825652298732,144.215031913024,142.63361682067514,144.04191420720608,79904848,0,0,-3.9263913813728624,141.94312315599316,136.2827299590404,135.25105828805926,49031220.4,1.629672835963104,1.056934464480552,1.5814150923488626,1.0978853627798764
2021-07-16 15:58:19.138593,146.6905133009826,151.28163241775923,146.43681619801785,146.89382412192504,22145977,0,0,1.9799167002296558,142.85201036329113,137.4611478077859,135.49777591476638,44111346.2,0.5020471807772667,1.068620671837609,4.844816219741375,3.2981755691240453
2021-07-19 15:58:19.138593,157.42663861104123,157.92228352228312,155.2913392101834,157.18503994067547,64054069,0,0,7.005887334111804,144.6369501350507,139.06643152401492,135.87761471262377,43780096.6,1.463086515894074,1.1302874332655304,2.6309443120997287,1.6737879845898158
2021-07-20 15:58:19.138593,153.51188806590406,153.9048012432517,150.1884833044961,152.88830466850334,77046310,0,0,-2.7335522984845095,145.9788526067759,140.07954078379296,136.1587440663559,49157220.4,1.5673447231772284,1.0914392195536975,3.7163179387556227,2.430740498309172
2021-07-21 15:58:19.138593,151.26175709849704,152.63550685797574,149.68615109914535,150.6137613553549,22226217,0,0,-1.4877157007399333,147.54685234934158,140.93075580882572,136.4136690306051,48372372.3,0.45948164092832805,1.068707540032385,2.949355758830393,1.9582246219000836
2021-07-22 15:58:19.138593,150.92583901115336,155.23329220781372,149.39989336983857,151.36713281156983,54187163,0,0,0.5002009440806976,148.69159537460806,141.7543544510711,136.67052503266908,49631582.8,1.0917879290361863,1.0678129317277287,5.833398837975153,3.853808108552132
2021-07-23 15:58:19.138593,149.27168002126947,152.166292566631,146.50952663996912,149.39651703106924,62304796,0,0,-1.301878250514088,149.29140814757392,142.4809961952065,137.04311062233938,52994411.0,1.1756861681130866,1.0485364435997353,5.656765926661876,3.7864108475068847
2021-07-26 15:58:19.138593,143.09317034861678,144.9129987092516,142.0555086157784,142.89127929547416,72546474,0,0,-4.354343638575065,148.86693129276873,143.24682965970965,137.2975687894145,52883115.0,1.3718267919732035,0.9975179180922878,2.857490093473217,1.9997652113985398
2021-07-27 15:58:19.138593,143.29374960478648,145.57156238607993,141.0321191107759,143.47215085865156,40038018,0,0,0.4065129558930236,148.8678626124659,144.0340183576535,137.530335510391,54293659.6,0.7374345051516844,0.9960990639197002,4.5394432753040235,3.163989142238673
2021-07-28 15:58:19.138593,140.36924847653796,140.7032286144296,133.93822166062407,139.25013304994783,63964403,0,0,-2.942743789255131,147.80000573403774,144.58574733055605,137.55361183993543,55841827.5,1.145456835201176,0.9630972320638923,6.765006953805539,4.858169113116027
2021-07-29 15:58:19.138593,141.8728840127448,143.73062080593874,140.25787378828687,141.525456741349,28905865,0,0,1.633983136364403,147.54835998745205,144.7457415717226,137.65955848758847,50741929.2,0.5696642886017822,0.9777521273136873,3.4727470176518693,2.4537967215316177
2021-07-30 15:58:19.138593,138.4576544767888,140.06080959583701,136.0286918959928,137.9507696956996,58145210,0,0,-2.5258261855903963,146.6540545448295,144.7530324540603,137.75397628116409,54341852.5,1.069989470822696,0.9530078047897234,4.032117699844207,2.922867127699616
2021-08-02 15:58:19.138593,145.28594545533898,145.8245541314641,144.42669047372982,144.80599953193706,46466281,0,0,4.969330617987255,145.41615050395563,145.02655031950317,138.020052890975,52583073.7,0.8836737324467208,0.9984792385457681,1.397863657734291,0.965335457268807
2021-08-03 15:58:19.138593,142.55780076433157,143.48551948493778,140.05209770868737,141.72624057317012,58703819,0,0,-2.1268172373532734,144.29994409442233,145.1393983505991,138.1458950673258,50748824.6,1.1567522886037442,0.9764835887690251,3.4334217762504124,2.4225730975188133
2021-08-04 15:58:19.138593,140.77180379036417,140.8568983633733,138.5907135486955,140.6445053524541,42174126,0,0,-0.763256836801185,143.30301849413226,145.4249354217369,138.2177793629959,52743615.5,0.7996062765170128,0.9671278515240911,2.2661848146777857,1.6112857086017993
2021-08-05 15:58:19.138593,143.47139988057748,146.40972137234746,142.68231778921324,144.40776288277354,29869865,0,0,2.6757231083352595,142.6070815012526,145.64933843793034,138.40274577145033,50311885.7,0.5936940065834185,0.9914755839712522,3.727403583134219,2.5811656580817113
2021-08-06 15:58:19.138593,139.72993174733716,140.56062163249683,139.42378146235907,139.45124683126048,47217757,0,0,-3.432305821077386,141.61255448127173,145.45198131442285,138.44114021841943,48803181.8,0.9675139050052676,0.9587442231523088,1.1368401701377593,0.8152240987227346
2021-08-09 15:58:19.138593,140.22899344137463,144.56378235880427,138.98998489633465,140.6871812683109,31287967,0,0,0.8862842499686829,141.39214467855544,145.1295379856621,138.4907081170622,44677331.1,0.7003096700196579,0.9693904026774337,5.573797462469628,3.961837469640952
2021-08-10 15:58:19.138593,146.2191543211552,150.37886588933947,142.99690498891107,146.60664791988452,78159529,0,0,4.207538027422952,141.7055943846787,145.2867284985723,138.57146465979093,48489482.2,1.6118862370528675,1.0090849276802678,7.381960900428396,5.0352156639325
2021-08-11 15:58:19.138593,140.3944792752856,140.73185827491494,137.95621184315692,139.98407116264244,47952543,0,0,-4.517241783511139,141.77898819594816,144.78949696499296,138.57360670363929,46888296.2,1.0226974935378437,0.9668109503584201,2.7756464317580196,1.982830195396372
2021-08-12 15:58:19.138593,141.91665969861913,142.24108879221558,138.27614795022444,141.0434014170583,23561497,0,0,0.7567505685593945,141.73078266351908,144.63957132548555,138.6187541758806,46353859.4,0.5082963383195661,0.9751370259502864,3.9649408419911367,2.8111494775051575
2021-08-13 15:58:19.138593,142.44706977581095,143.75091529006198,141.34518250987358,142.43192101812292,44096114,0,0,0.9844626456212868,142.17889779576143,144.41647617029545,138.71864021618848,44948949.8,0.9810265689455553,0.9862581112294115,2.4057327801884014,1.6890404643789774
2021-08-16 15:58:19.138593,146.32962736014056,146.905166180152,143.54734406702366,146.1040186389951,70593847,0,0,2.578142311515208,142.30869970646725,143.86242510521146,139.004775776556,47361706.4,1.4905258354458277,1.0155815080424528,3.35782211312835,2.2982407632640904
2021-08-17 15:58:19.138593,142.26412468431784,142.74926684084332,139.25894222873188,141.06352250357546,22870524,0,0,-3.449936683722621,142.24242789950776,143.27118599696504,139.16125613773286,43778376.9,0.5224159875146034,0.9845910154367232,3.4903246121114364,2.4742928222446516
2021-08-18 15:58:19.138593,136.0196889156835,136.184538590322,135.78945912278888,135.8561499154574,71468921,0,0,-3.691508971063784,141.76359235580813,142.53330542497017,139.18726052748738,46707856.4,1.5301263322373322,0.9531537173743042,0.3950794675331224,0.29080720142516797
2021-08-19 15:58:19.138593,140.07519485370477,138.4570477231247,136.45323361814746,138.27643749115595,52145513,0,0,1.7815075557526816,141.15045981664633,141.8787706589495,139.25586935995088,48935421.2,1.065598532132385,0.9746097802295391,2.0038141049772378,1.4491363397364068
2021-08-20 15:58:19.138593,140.18850064268145,142.0616689568796,139.78162104474103,139.79322854699495,77773185,0,0,1.0969266227559782,141.1846579882198,141.39860623474576,139.3683658918417,51990964.0,1.4958981141415266,0.9886464390951237,2.2800479121385706,1.6310145604599697
2021-08-23 15:58:19.138593,139.8871996543507,143.42942894250248,140.61156418008298,141.12967906994052,52848720,0,0,0.9560194988244897,141.22890776838275,141.31052622346908,139.6139963690345,54147039.3,0.9760223399693805,0.9987202145631914,2.8178647624195037,1.9966493093370081
2021-08-24 15:58:19.138593,143.42786925180462,143.1692581829266,141.190218661195,142.88964566528196,57421725,0,0,1.2470563292851011,140.85720754292248,141.28140096380062,139.92204708611126,52073258.9,1.1027104163054409,1.0113832726070815,1.9790395217316075,1.3850125476323836
2021-08-25 15:58:19.138593,140.55176572840486,142.94330106435342,138.46458131547013,140.28441282731742,59661943,0,0,-1.8232481617788343,140.88724170939,141.33311495266906,140.1990214793856,53244198.9,1.1205341470542813,0.9925799263272246,4.478719748883293,3.192599704142723
2021-08-26 15:58:19.138593,142.46089662890043,142.0695811316325,141.28023152391148,141.54808645718393,67342310,0,0,0.9007940400492132,140.93771021340257,141.33424643846084,140.55646255649089,57622280.2,1.16868526837645,1.001513009225377,0.7893496077210216,0.5576547359118044
2021-08-27 15:58:19.138593,143.56557822742573,144.87704950778178,140.1450465193695,143.08397092297074,36810950,0,0,1.0850619773312031,141.00291520388734,141.5909064998244,140.95163263201002,56893763.8,0.6470120368447131,1.0105449174671977,4.73200298841229,3.3071510092208474
